"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","WESD"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-20","9.4","0.0","0.0","27.8","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-21","0.3","0.0","0.0","30.6","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-22","0.8","0.0","0.0","29.4","22.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-23","0.0","0.0","0.0","27.2","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-24","0.0","0.0","0.0","26.1","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-25","7.6","0.0","0.0","28.3","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-26","16.0","0.0","0.0","21.1","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-27","0.0","0.0","0.0","25.0","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-28","0.0","0.0","0.0","27.2","14.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-29","18.5","0.0","0.0","23.9","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-06-30","0.0","0.0","0.0","26.7","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-01","0.0","0.0","0.0","20.0","14.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-02","0.0","0.0","0.0","21.7","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-03","0.0","0.0","0.0","25.0","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-04","0.0","0.0","0.0","28.9","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-05","0.0","0.0","0.0","29.4","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-06","12.7","0.0","0.0","31.1","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-07","10.2","0.0","0.0","23.3","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-08","0.5","0.0","0.0","20.0","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-09","1.0","0.0","0.0","23.3","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-10","0.0","0.0","0.0","27.8","17.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-11","1.8","0.0","0.0","27.2","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-12","0.3","0.0","0.0","28.3","20.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-13","15.0","0.0","0.0","31.1","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-14","0.0","0.0","0.0","28.9","17.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-15","0.0","0.0","0.0","24.4","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-16","17.0","0.0","0.0","26.1","17.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-17","0.0","0.0","0.0","33.9","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-18","4.3","0.0","0.0","33.9","24.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-19","0.0","0.0","0.0","31.1","22.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-20","0.0","0.0","0.0","31.7","20.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-21","0.0","0.0","0.0","27.8","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-22","0.0","0.0","0.0","28.9","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-23","0.0","0.0","0.0","30.0","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-24","0.0","0.0","0.0","30.6","20.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-25","0.0","0.0","0.0","33.3","22.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-26","0.0","0.0","0.0","27.8","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-27","0.0","0.0","0.0","32.2","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-28","0.0","0.0","0.0","34.4","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-29","0.5","0.0","0.0","32.2","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-30","0.0","0.0","0.0","32.2","20.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-07-31","0.0","0.0","0.0","32.2","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-01","0.0","0.0","0.0","31.7","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-02","14.2","0.0","0.0","35.0","20.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-03","0.0","0.0","0.0","28.9","20.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-04","0.0","0.0","0.0","28.9","17.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-05","0.0","0.0","0.0","28.3","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-06","0.0","0.0","0.0","28.9","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-07","0.0","0.0","0.0","29.4","20.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-08","0.0","0.0","0.0","29.4","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-09","0.0","0.0","0.0","28.3","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-10","13.0","0.0","0.0","30.0","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-11","0.0","0.0","0.0","27.8","20.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-12","0.0","0.0","0.0","26.1","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-13","0.0","0.0","0.0","30.0","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-14","5.3","0.0","0.0","32.2","21.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-15","26.7","0.0","0.0","32.2","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-16","0.0","0.0","0.0","32.8","22.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-17","3.8","0.0","0.0","32.2","22.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-18","22.9","0.0","0.0","28.9","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-19","0.0","0.0","0.0","26.1","17.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-20","0.0","0.0","0.0","24.4","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-21","0.0","0.0","0.0","28.9","15.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-22","0.0","0.0","0.0","28.3","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-23","0.5","0.0","0.0","26.1","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-24","0.0","0.0","0.0","24.4","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-25","0.0","0.0","0.0","22.8","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-26","0.0","0.0","0.0","19.4","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-27","0.0","0.0","0.0","23.9","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-28","0.0","0.0","0.0","24.4","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-29","8.9","0.0","0.0","24.4","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-30","0.0","0.0","0.0","25.6","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-08-31","0.0","0.0","0.0","30.6","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-01","0.0","0.0","0.0","31.7","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-02","0.0","0.0","0.0","33.3","22.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-03","0.0","0.0","0.0","33.9","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-04","0.0","0.0","0.0","30.6","22.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-05","0.0","0.0","0.0","30.6","22.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-06","0.0","0.0","0.0","34.4","23.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-07","0.0","0.0","0.0","32.2","25.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-08","33.5","0.0","0.0","31.1","21.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-09","0.0","0.0","0.0","25.6","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-10","6.4","0.0","0.0","25.0","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-11","10.7","0.0","0.0","20.6","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-12","4.6","0.0","0.0","18.9","11.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-13","0.0","0.0","0.0","21.7","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-14","0.0","0.0","0.0","28.3","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-15","0.0","0.0","0.0","28.9","18.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-16","0.0","0.0","0.0","28.9","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-17","0.0","0.0","0.0","30.6","18.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-18","98.3","0.0","0.0","26.1","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-19","2.8","0.0","0.0","21.7","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-20","0.0","0.0","0.0","22.2","11.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-21","0.0","0.0","0.0","23.3","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-22","0.0","0.0","0.0","27.2","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-23","0.0","0.0","0.0","26.7","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-24","0.0","0.0","0.0","25.6","16.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-25","0.0","0.0","0.0","24.4","17.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-26","0.0","0.0","0.0","24.4","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-27","0.0","0.0","0.0","24.4","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-28","0.0","0.0","0.0","27.2","19.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-29","0.0","0.0","0.0","22.2","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-09-30","0.0","0.0","0.0","17.2","12.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-01","0.0","0.0","0.0","15.6","11.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-02","0.0","0.0","0.0","16.7","11.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-03","1.5","0.0","0.0","12.8","9.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-04","0.0","0.0","0.0","15.6","10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-05","0.0","0.0","0.0","16.1","13.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-06","0.0","0.0","0.0","20.0","14.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-07","0.0","0.0","0.0","22.8","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-08","0.0","0.0","0.0","26.1","12.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-09","0.0","0.0","0.0","19.4","9.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-10","0.0","0.0","0.0","18.9","7.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-11","0.0","0.0","0.0","26.7","11.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-12","0.0","0.0","0.0","25.0","13.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-13","0.0","0.0","0.0","17.8","10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-14","0.0","0.0","0.0","18.3","7.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-15","0.0","0.0","0.0","21.7","9.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-16","0.0","0.0","0.0","13.3","5.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-17","0.0","0.0","0.0","12.2","2.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-18","0.0","0.0","0.0","16.1","1.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-19","0.0","0.0","0.0","23.3","8.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-20","2.3","0.0","0.0","25.0","12.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-21","0.0","0.0","0.0","25.0","15.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-22","0.0","0.0","0.0","17.8","12.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-23","1.5","0.0","0.0","18.9","12.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-24","2.0","0.0","0.0","20.0","10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-25","0.0","0.0","0.0","17.2","5.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-26","0.0","0.0","0.0","16.7","5.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-27","11.9","0.0","0.0","13.9","10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-28","5.3","0.0","0.0","14.4","3.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-29","0.0","0.0","0.0","8.9","3.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-30","0.0","0.0","0.0","13.9","2.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-10-31","20.8","0.0","0.0","12.2","7.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-01","0.0","0.0","0.0","18.3","7.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-02","0.0","0.0","0.0","23.3","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-03","0.0","0.0","0.0","22.8","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-04","0.0","0.0","0.0","22.8","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-05","0.0","0.0","0.0","21.7","16.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-06","11.4","0.0","0.0","19.4","6.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-07","0.0","0.0","0.0","12.8","3.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-08","0.0","0.0","0.0","12.2","1.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-09","0.0","0.0","0.0","13.3","1.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-10","0.0","0.0","0.0","14.4","3.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-11","18.5","0.0","0.0","17.8","6.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-12","0.8","0.0","0.0","14.4","6.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-13","0.0","0.0","0.0","8.9","2.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-14","0.0","0.0","0.0","14.4","-0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-15","0.0","0.0","0.0","18.9","6.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-16","1.5","0.0","0.0","14.4","8.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-17","12.7","0.0","0.0","17.2","9.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-18","8.6","0.0","0.0","17.2","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-19","0.0","0.0","0.0","10.0","2.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-20","3.8","33.0","25.0","6.1","0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-21","20.6","114.0","127.0","1.7","-6.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-22","0.0","0.0","127.0","-1.7","-10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-23","0.0","0.0","76.0","3.9","-2.8",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-24","0.0","0.0","51.0","7.2","-3.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-25","0.5","0.0","0.0","11.7","3.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-26","15.0","0.0","0.0","16.7","10.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-27","26.4","0.0","0.0","13.9","3.3",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-28","0.0","0.0","0.0","4.4","2.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-29","0.0","0.0","0.0","6.1","-1.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-11-30","4.1","0.0","0.0","7.8","3.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-01","5.6","0.0","0.0","7.2","3.9",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-02","4.8","36.0","25.0","3.9","0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-03","0.0","0.0","0.0","2.8","-0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-04","0.0","0.0","0.0","8.9","0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-05","0.0","0.0","0.0","7.2","-1.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-06","0.0","0.0","0.0","8.9","0.0",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-07","0.0","0.0","0.0","4.4","0.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-08","0.0","0.0","0.0","9.4","4.4",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-09","0.0","0.0","0.0","12.8","6.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-10","0.0","0.0","0.0","15.6","6.1",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-11","0.0","0.0","0.0","12.8","6.7",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-12","0.0","0.0","0.0","15.6","10.6",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-13","23.4","0.0","0.0","17.8","12.2",
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","41.7372","-87.7775","189.0","2015-12-14","10.9","0.0","0.0","16.7","6.1",
